latitude,longitude,2010,2050,2090
-16.25,-179.75,0.0350265153782,0.0794162467674,0.0944218480162
65.25,-179.75,0.0418974455777,0.03375856407,0.0280860956381
65.75,-179.75,0.0446647605943,0.035988308151,0.0299411747042
66.25,-179.75,0.0520848889985,0.0419670230032,0.0349152831047
66.75,-179.75,0.059994191776,0.0483398865722,0.0402173112158
67.25,-179.75,0.0599996968477,0.048344322244,0.0402210015594
67.75,-179.75,0.0603320504307,0.0486121137423,0.0404437959181
68.25,-179.75,0.0605075335481,0.0487535079963,0.0405614316248
68.75,-179.75,0.0510724509531,0.0411512583628,0.0342365918056
70.75,-179.75,0.00614708926039,0.00495297275953,0.00412072226558
71.25,-179.75,0.0606893985941,0.0489000444432,0.0406833454791
66.25,-179.25,0.0356307593977,0.0287092269565,0.0238852011692
66.75,-179.25,0.0600982959402,0.0484237677504,0.0402870977976
67.25,-179.25,0.0600981948141,0.0484236862688,0.0402870300074
67.75,-179.25,0.0601643341831,0.0484769775876,0.0403313667592
68.25,-179.25,0.0603847422408,0.0486545697876,0.0404791180529
68.75,-179.25,0.0422204546016,0.0340188262573,0.0283026258397
70.75,-179.25,0.012201874387,0.00983157213013,0.00817956814002
71.25,-179.25,0.0607269144536,0.0489302725759,0.0407084943636
71.75,-179.25,0.00799893846084,0.0064450868734,0.00536211569742
-20.75,-178.75,0.0,0.0,0.0
-18.25,-178.75,0.0526955903685,0.119477657514,0.142052812596
65.75,-178.75,0.015015204601,0.0120983926241,0.0100654936508
66.25,-178.75,0.0367359211742,0.0295997030733,0.024626050138
66.75,-178.75,0.0600982959402,0.0484237677504,0.0402870977976
67.25,-178.75,0.0600981948141,0.0484236862688,0.0402870300074
67.75,-178.75,0.0601016098773,0.0484264379313,0.0402893193067
68.25,-178.75,0.0605356658505,0.0487761753957,0.0405802902098
68.75,-178.75,0.0183771419076,0.0148072493193,0.0123191797986
70.75,-178.75,0.00561463807329,0.00452395406243,0.00376379179506
71.25,-178.75,0.0607269144536,0.0489302725759,0.0407084943636
-14.25,-178.25,0.0,0.0,0.0
65.25,-178.25,0.00511086843398,0.00411804531523,0.00342608809799
65.75,-178.25,0.0567516034988,0.0457271944953,0.0380436310974
66.25,-178.25,0.057640006148,0.0464430185112,0.0386391748454
66.75,-178.25,0.0600982959402,0.0484237677504,0.0402870977976
67.25,-178.25,0.0600981948141,0.0484236862688,0.0402870300074
67.75,-178.25,0.0602491786548,0.0485453404076,0.0403882425403
68.25,-178.25,0.0563079406664,0.0453697163734,0.0377462202034
70.75,-178.25,0.00082281460568,0.000662976923785,0.000551576579165
71.25,-178.25,0.0574618764223,0.0462994917717,0.0385197649758
-29.25,-177.75,0.0,0.0,0.0
51.75,-177.75,0.0260663793313,0.0181091026035,0.0151613524296
65.25,-177.75,0.00610833432449,0.00492174624994,0.00409474276203
65.75,-177.75,0.0600983319007,0.0484237967253,0.0402871219039
66.25,-177.75,0.0600982842663,0.0484237583443,0.040287089972
66.75,-177.75,0.0600982959402,0.0484237677504,0.0402870977976
67.25,-177.75,0.0600981948141,0.0484236862688,0.0402870300074
67.75,-177.75,0.0602353574162,0.0485342040444,0.0403789774258
68.25,-177.75,0.0353637701233,0.0284941022776,0.0237062239979
71.25,-177.75,0.0301953497532,0.0243296849056,0.0202415557631
28.25,-177.25,0.0,0.0,0.0
51.75,-177.25,0.0220729383845,0.0153347383189,0.0128385915723
65.25,-177.25,0.00187795672736,0.00151315006505,0.00125889470161
65.75,-177.25,0.0558182984895,0.044975190727,0.037417986899
66.25,-177.25,0.0673286645055,0.0542495849833,0.0451340000425
66.75,-177.25,0.0600982959402,0.0484237677504,0.0402870977976
67.25,-177.25,0.0600981948141,0.0484236862688,0.0402870300074
67.75,-177.25,0.0600980478936,0.0484235678887,0.0402869315188
68.25,-177.25,0.0244969542737,0.0197382439183,0.0164216169049
-44.25,-176.75,0.0,0.0,0.0
-43.75,-176.75,0.0,0.0,0.0
51.75,-176.75,0.0,0.0,0.0
65.75,-176.75,0.067821608301,0.0546467708851,0.0454644465982
66.25,-176.75,0.101428114927,0.0817249707959,0.0679926830132
66.75,-176.75,0.0673669020742,0.0542803946281,0.0451596327272
67.25,-176.75,0.0600981948141,0.0484236862688,0.0402870300074
67.75,-176.75,0.0542160688453,0.0436842057672,0.0363439267887
-43.75,-176.25,0.0,0.0,0.0
-13.25,-176.25,0.0,0.0,0.0
65.25,-176.25,0.00580899214977,0.00468055345537,0.00389407771356
65.75,-176.25,0.107557009924,0.0866632836594,0.0721012086925
66.25,-176.25,0.108440645383,0.0873752665459,0.0726935567379
66.75,-176.25,0.0848852898307,0.0683957089945,0.0569031437496
67.25,-176.25,0.0600981948141,0.0484236862688,0.0402870300074
67.75,-176.25,0.03688186711,0.0297172979566,0.0247238854942
64.75,-175.75,0.00942698455586,0.00759572469699,0.0063194112711
65.25,-175.75,0.0761986660955,0.0613965246797,0.0510800358814
65.75,-175.75,0.107547089942,0.0866552907053,0.0720945587985
66.25,-175.75,0.103177192291,0.0831342772448,0.0691651829936
66.75,-175.75,0.0910845000257,0.0733906778205,0.0610588054616
67.25,-175.75,0.0600147255532,0.0483564315149,0.0402310761035
67.75,-175.75,0.0243167409719,0.0195930383524,0.016300810303
-21.25,-175.25,0.0,0.0,0.0
64.75,-175.25,0.0427874498987,0.0344756786214,0.0286827130722
65.25,-175.25,0.108440605297,0.0873752342472,0.0726935298664
65.75,-175.25,0.0813694536686,0.0655628494084,0.0545462909788
66.25,-175.25,0.0716022877173,0.0576930260098,0.0479988379483
66.75,-175.25,0.0794536031577,0.064019166701,0.0532619940501
67.25,-175.25,0.0517222346225,0.0416748168598,0.034672176506
-4.75,-174.75,0.0,0.0,0.0
52.25,-174.75,0.136703934077,0.0949723602591,0.0795130193076
64.75,-174.75,0.0464423631496,0.037420598567,0.0311327966441
65.25,-174.75,0.108440605297,0.0873752342472,0.0726935298664
65.75,-174.75,0.0803242638004,0.0647206952235,0.0538456443835
66.25,-174.75,0.065428016716,0.0527181517589,0.0438598943099
66.75,-174.75,0.0316500446054,0.0255017947728,0.0212167154221
67.25,-174.75,0.01750574136,0.0141051246238,0.0117350334673
-19.75,-174.25,0.0,0.0,0.0
-18.75,-174.25,0.0,0.0,0.0
52.25,-174.25,0.356904651718,0.247952463036,0.207591439519
64.25,-174.25,0.000432858037425,0.000348772236305,0.000290167862723
64.75,-174.25,0.083700276219,0.0674408928385,0.0561087658306
65.25,-174.25,0.108440605297,0.0873752342472,0.0726935298664
65.75,-174.25,0.0995105359372,0.080179895379,0.0667072273927
